"c_hlevel"|"c_fullname"|"c_name"|"c_synonym_cd"|"c_visualattributes"|"c_totalnum"|"c_basecode"|"c_metadataxml"|"c_facttablecolumn"|"c_tablename"|"c_columnname"|"c_columndatatype"|"c_operator"|"c_dimcode"|"c_comment"|"c_tooltip"|"m_applied_path"|"update_date"|"download_date"|"import_date"|"sourcesystem_cd"|"valuetype_cd"|"m_exclusion_cd"|"c_path"|"c_symbol"
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\"|"63.7 Vasectomy And Ligation Of Vas Deferens"|"N"|"FA"||"ICD9CM:63.7"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Vasectomy and ligati...of vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8360448\"|"63.70 Male Sterilization Procedure, Not Otherwise Specified"|"N"|"LA"||"ICD9CM:63.70"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8360448\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Vasectomy and ligati...of vas deferens\Male sterilization p...rwise specified\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8351621\"|"63.71 Ligation Of Vas Deferens"|"N"|"LA"||"ICD9CM:63.71"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8351621\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Vasectomy and ligati...of vas deferens\Ligation of vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8351624\"|"63.72 Ligation Of Spermatic Cord"|"N"|"LA"||"ICD9CM:63.72"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8351624\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Vasectomy and ligati...of vas deferens\Ligation of spermati... spermatic cord\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8340664\"|"63.73 Vasectomy"|"N"|"LA"||"ICD9CM:63.73"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8363761\A8340664\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Vasectomy and ligati...of vas deferens\Vasectomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\"|"63.8 Repair Of Vas Deferens And Epididymis"|"N"|"FA"||"ICD9CM:63.8"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8363300\"|"63.81 Suture Of Laceration Of Vas Deferens And Epididymis"|"N"|"LA"||"ICD9CM:63.81"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8363300\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\Suture of laceration... and epididymis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8342110\"|"63.82 Reconstruction Of Surgically Divided Vas Deferens"|"N"|"LA"||"ICD9CM:63.82"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8342110\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\Reconstruction of su...ed vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8350814\"|"63.83 Epididymovasostomy"|"N"|"LA"||"ICD9CM:63.83"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8350814\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\Epididymovasostomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8362799\"|"63.84 Removal Of Ligature From Vas Deferens"|"N"|"LA"||"ICD9CM:63.84"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8362799\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\Removal of ligature ...om vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8362838\"|"63.85 Removal Of Valve From Vas Deferens"|"N"|"LA"||"ICD9CM:63.85"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8362838\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\Removal of valve fro...om vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8362090\"|"63.89 Other Repair Of Vas Deferens And Epididymis"|"N"|"LA"||"ICD9CM:63.89"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8362957\A8362090\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Repair of vas defere... and epididymis\Other repair of vas ... and epididymis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\"|"63.9 Other Operations On Spermatic Cord, Epididymis, And Vas Deferens"|"N"|"FA"||"ICD9CM:63.9"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8351606\"|"63.91 Aspiration Of Spermatocele"|"N"|"LA"||"ICD9CM:63.91"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8351606\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\Aspiration of sperma...of spermatocele\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8350755\"|"63.92 Epididymotomy"|"N"|"LA"||"ICD9CM:63.92"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8350755\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\Epididymotomy\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8359995\"|"63.93 Incision Of Spermatic Cord"|"N"|"LA"||"ICD9CM:63.93"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8359995\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\Incision of spermati... spermatic cord\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8351625\"|"63.94 Lysis Of Adhesions Of Spermatic Cord"|"N"|"LA"||"ICD9CM:63.94"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8351625\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\Lysis of adhesions o... spermatic cord\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8351620\"|"63.95 Insertion Of Valve In Vas Deferens"|"N"|"LA"||"ICD9CM:63.95"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8351620\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\Insertion of valve i...in vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8361851\"|"63.99 Other Operations On Spermatic Card, Epididymis, And Vas Deferens"|"N"|"LA"||"ICD9CM:63.99"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361158\A8361852\A8361851\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on sperma...nd vas deferens\Other operations on ...nd vas deferens\Other operations on ...nd vas deferens\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"5"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\"|"64 Operations On Penis"|"N"|"FA"||"ICD9CM:64"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8340182\"|"64.0 Circumcision"|"N"|"LA"||"ICD9CM:64.0"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8340182\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Circumcision\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8359192\"|"64.1 Diagnostic Procedures On The Penis"|"N"|"FA"||"ICD9CM:64.1"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8359192\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Diagnostic procedure...es on the penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8359192\A8358265\"|"64.11 Biopsy Of Penis"|"N"|"LA"||"ICD9CM:64.11"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8359192\A8358265\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Diagnostic procedure...es on the penis\Biopsy of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8359192\A8361404\"|"64.19 Other Diagnostic Procedures On Penis"|"N"|"LA"||"ICD9CM:64.19"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8359192\A8361404\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Diagnostic procedure...es on the penis\Other diagnostic pro...edures on penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8360355\"|"64.2 Local Excision Or Destruction Of Lesion Of Penis"|"N"|"LA"||"ICD9CM:64.2"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8360355\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Local excision or de...lesion of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8357923\"|"64.3 Amputation Of Penis"|"N"|"LA"||"ICD9CM:64.3"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8357923\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Amputation of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\"|"64.4 Repair And Plastic Operation On Penis"|"N"|"FA"||"ICD9CM:64.4"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8351596\"|"64.41 Suture Of Laceration Of Penis"|"N"|"LA"||"ICD9CM:64.41"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8351596\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\Suture of laceration...ration of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8362743\"|"64.42 Release Of Chordee"|"N"|"LA"||"ICD9CM:64.42"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8362743\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\Release of chordee\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8358832\"|"64.43 Construction Of Penis"|"N"|"LA"||"ICD9CM:64.43"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8358832\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\Construction of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8362706\"|"64.44 Reconstruction Of Penis"|"N"|"LA"||"ICD9CM:64.44"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8362706\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\Reconstruction of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8351597\"|"64.45 Replantation Of Penis"|"N"|"LA"||"ICD9CM:64.45"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8351597\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\Replantation of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8362063\"|"64.49 Other Repair Of Penis"|"N"|"LA"||"ICD9CM:64.49"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8362853\A8362063\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Repair and plastic o...ration on penis\Other repair of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361106\"|"64.5 Operations For Sex Transformation, Not Elsewhere Classified"|"N"|"LA"||"ICD9CM:64.5"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361106\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Operations for sex t...here classified\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"6"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361801\"|"64.9 Other Operations On Male Genital Organs"|"N"|"FA"||"ICD9CM:64.9"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361801\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:HT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Other operations on ... genital organs\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361801\A8359278\"|"64.91 Dorsal Or Lateral Slit Of Prepuce"|"N"|"LA"||"ICD9CM:64.91"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361801\A8359278\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Other operations on ... genital organs\Dorsal or lateral sl...slit of prepuce\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
"7"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361801\A8359986\"|"64.92 Incision Of Penis"|"N"|"LA"||"ICD9CM:64.92"|" "|"concept_cd"|"concept_dimension"|"concept_path"|"T"|"LIKE"|"\ACT\Procedures\ICD9\V2_2018AA\A18090800\A8352133\A8360912\A8361147\A8361801\A8359986\"|"ACT Version:V4.0_Alpha, UMLS Version:2020AB, Term Type:PT, Valid:2004AA-2020AB, CUI:SEE AUI"|"Procedures ICD9\OPERATIONS ON THE MA... GENITAL ORGANS\Operations on penis\Other operations on ... genital organs\Incision of penis\"|"@"|"2021-03-10"|"2021-03-10"|"2021-03-10"|"ACT"||||
